chrom,chromStart,chromEnd,target
4,66233074,66233142,EPHA5_10_CODING
4,66242715,66242781,EPHA5_9_CODING
4,66270091,66270197,EPHA5_8_CODING
4,66280001,66280161,EPHA5_7_CODING
4,66286158,66286283,EPHA5_6_CODING
4,66356094,66356430,EPHA5_5_CODING
4,66361105,66361261,EPHA5_4_CODING
4,66467358,66468022,EPHA5_3_CODING
4,66509080,66509145,EPHA5_2_CODING
4,66535279,66536213,EPHA5_1_CODING
4,81187752,81188333,FGF5_1_CODING
4,81196062,81196166,FGF5_2_CODING
4,81207478,81212171,FGF5_3_CODING
4,84382091,84384055,ABRAXAS1_9_CODING
4,84384646,84384761,ABRAXAS1_8_CODING
4,84388606,84388691,ABRAXAS1_7_CODING
4,84390184,84390304,ABRAXAS1_6_CODING
4,84391355,84391549,ABRAXAS1_5_CODING
4,84393374,84393441,ABRAXAS1_4_CODING
4,84397795,84397832,ABRAXAS1_3_CODING
4,84399962,84401521,ABRAXAS1_3_CODING
4,84403306,84403397,ABRAXAS1_2_CODING
4,84406138,84406334,ABRAXAS1_1_CODING
4,84406442,84406708,ABRAXAS1_1_CODING
4,99792834,99802293,EIF4E_7_CODING
4,99806072,99806212,EIF4E_6_CODING
4,99807604,99807697,EIF4E_6_CODING
4,99808229,99808343,EIF4E_5_CODING
4,99809039,99809103,EIF4E_4_CODING
4,99812387,99812483,EIF4E_3_CODING
4,99823026,99823133,EIF4E_2_CODING
4,99830828,99831110,EIF4E_2_CODING
4,99850045,99850243,EIF4E_1_CODING
4,99850245,99851788,EIF4E_1_CODING
4,106067031,106067243,TET2_1_CODING
4,106067449,106068136,TET2_1_CODING
4,106068613,106068956,TET2_1_CODING
4,106111516,106111662,TET2_2_CODING
4,106155053,106163928,TET2_3_CODING
4,106163990,106164084,TET2_5_CODING
4,106164726,106164935,TET2_6_CODING
4,106180775,106180926,TET2_7_CODING
4,106182915,106183005,TET2_8_CODING
4,106190766,106190904,TET2_9_CODING
4,106193720,106194075,TET2_10_CODING
4,106196204,106200973,TET2_11_CODING
4,123747862,123748507,FGF2_1_CODING
4,123797475,123797579,FGF2_2_CODING
4,123813365,123819391,FGF2_3_CODING
4,142944312,142950067,INPP4B_27_CODING
4,142950108,142951455,INPP4B_26_CODING
4,143003183,143003338,INPP4B_26_CODING
4,143007296,143007409,INPP4B_25_CODING
4,143029245,143029343,INPP4B_24_CODING
4,143033694,143033835,INPP4B_23_CODING
4,143043280,143043398,INPP4B_22_CODING
4,143044444,143044568,INPP4B_21_CODING
4,143045740,143045913,INPP4B_20_CODING
4,143066992,143067149,INPP4B_19_CODING
4,143081510,143081714,INPP4B_18_CODING
4,143094784,143094962,INPP4B_17_CODING
4,143114239,143114348,INPP4B_16_CODING
4,143129577,143129682,INPP4B_15_CODING
4,143130048,143130179,INPP4B_14_CODING
4,143159016,143159164,INPP4B_13_CODING
4,143181644,143181717,INPP4B_12_CODING
4,143191815,143191927,INPP4B_11_CODING
4,143226610,143226690,INPP4B_10_CODING
4,143226852,143226985,INPP4B_1_CODING
4,143227029,143227097,INPP4B_1_CODING
4,143235864,143235915,INPP4B_9_CODING
4,143304968,143305269,INPP4B_5_CODING
4,143324090,143324207,INPP4B_8_CODING
4,143326358,143326477,INPP4B_7_CODING
4,143347633,143348630,INPP4B_5_CODING
4,143350325,143350370,INPP4B_6_CODING
4,143352321,143352538,INPP4B_5_CODING
4,143383815,143383906,INPP4B_4_CODING
4,143389109,143389208,INPP4B_3_CODING
4,143394405,143394568,INPP4B_1_CODING
4,143395378,143395561,INPP4B_1_CODING
4,143481609,143481822,INPP4B_1_CODING
4,143581929,143582049,INPP4B_3_CODING
4,143646991,143647054,INPP4B_2_CODING
4,143767361,143767454,INPP4B_1_CODING
4,143768527,143768585,INPP4B_1_CODING
4,153242409,153244301,FBXW7_12_CODING
4,153245335,153245546,FBXW7_11_CODING
4,153247157,153247383,FBXW7_10_CODING
4,153249359,153249541,FBXW7_9_CODING
4,153250823,153250937,FBXW7_8_CODING
4,153251883,153252020,FBXW7_7_CODING
4,153253747,153253871,FBXW7_6_CODING
4,153258953,153259088,FBXW7_5_CODING
4,153268081,153268223,FBXW7_4_CODING
4,153269825,153269958,FBXW7_1_CODING
4,153271193,153271276,FBXW7_3_CODING
4,153273621,153274123,FBXW7_1_CODING
4,153303340,153303667,FBXW7_1_CODING
4,153332311,153333030,FBXW7_2_CODING
4,153333631,153333758,FBXW7_2_CODING
4,153456092,153457253,FBXW7_1_CODING
4,185308866,185310220,IRF2_9_CODING
4,185311856,185311903,IRF2_8_CODING
4,185320068,185320233,IRF2_7_CODING
4,185328332,185328437,IRF2_4_CODING
4,185329311,185329429,IRF2_6_CODING
4,185339320,185339367,IRF2_5_CODING
4,185339685,185339862,IRF2_4_CODING
4,185340622,185340722,IRF2_3_CODING
4,185350131,185350224,IRF2_2_CODING
4,185395122,185395203,IRF2_1_CODING
4,185395259,185395340,IRF2_1_CODING
4,185395532,185395734,IRF2_1_CODING
4,187508936,187510374,FAT1_27_CODING
4,187511521,187511557,FAT1_3_CODING
4,187513846,187513906,FAT1_2_CODING
4,187516842,187516980,FAT1_26_CODING
4,187517693,187518325,FAT1_25_CODING
4,187518835,187518946,FAT1_24_CODING
4,187519125,187519279,FAT1_23_CODING
4,187521051,187521514,FAT1_22_CODING
4,187522422,187522580,FAT1_21_CODING
4,187524056,187524188,FAT1_20_CODING
4,187524329,187525131,FAT1_19_CODING
4,187525530,187525728,FAT1_18_CODING
4,187527223,187527367,FAT1_17_CODING
4,187530336,187530474,FAT1_16_CODING
4,187530954,187531169,FAT1_15_CODING
4,187532539,187532929,FAT1_14_CODING
4,187534262,187534496,FAT1_13_CODING
4,187535344,187535498,FAT1_12_CODING
4,187538158,187538355,FAT1_11_CODING
4,187538861,187542929,FAT1_10_CODING
4,187549307,187549518,FAT1_9_CODING
4,187549641,187549917,FAT1_8_CODING
4,187554837,187554977,FAT1_7_CODING
4,187557178,187557389,FAT1_6_CODING
4,187557738,187558068,FAT1_5_CODING
4,187560875,187560937,FAT1_4_CODING
4,187584452,187584767,FAT1_3_CODING
4,187627716,187630999,FAT1_2_CODING
4,187644817,187645009,FAT1_1_CODING
4,187647507,187647876,FAT1_1_CODING
5,218355,218533,SDHA_1_CODING
5,223596,223683,SDHA_2_CODING
5,224474,224636,SDHA_3_CODING
5,225533,225677,SDHA_4_CODING
5,225997,226162,SDHA_5_CODING
5,228299,228448,SDHA_6_CODING
5,230990,231115,SDHA_7_CODING
5,233591,233760,SDHA_8_CODING
5,235258,235454,SDHA_9_CODING
5,236542,236714,SDHA_10_CODING
5,240472,240591,SDHA_11_CODING
5,251106,251218,SDHA_12_CODING
5,251451,251583,SDHA_13_CODING
5,254472,254621,SDHA_14_CODING
5,256448,256815,SDHA_15_CODING
5,1253281,1253946,TERT_16_CODING
5,1254482,1254620,TERT_15_CODING
5,1255401,1255526,TERT_14_CODING
5,1258712,1258774,TERT_13_CODING
5,1260588,1260715,TERT_12_CODING
5,1264518,1264707,TERT_11_CODING
5,1266564,1266650,TERT_10_CODING
5,1268634,1268748,TERT_9_CODING
5,1271233,1271319,TERT_8_CODING
5,1272299,1272395,TERT_7_CODING
5,1278755,1278911,TERT_6_CODING
5,1279405,1279585,TERT_5_CODING
5,1280272,1280453,TERT_4_CODING
5,1282543,1282739,TERT_3_CODING
5,1293427,1294781,TERT_2_CODING
5,1294885,1295162,TERT_1_CODING
5,35852796,35853040,IL7R_1_CODING
5,35856133,35856271,IL7R_2_CODING
5,35856396,35856789,IL7R_1_CODING
5,35856950,35857161,IL7R_3_CODING
5,35860953,35861092,IL7R_4_CODING
5,35867407,35867712,IL7R_3_CODING
5,35871157,35871315,IL7R_4_CODING
5,35873581,35873750,IL7R_5_CODING
5,35874550,35874644,IL7R_6_CODING
5,35875515,35875824,IL7R_7_CODING
5,35876084,35879705,IL7R_8_CODING
5,38938020,38942480,RICTOR_38_CODING
5,38942934,38943073,RICTOR_37_CODING
5,38944547,38944671,RICTOR_36_CODING
5,38945014,38945170,RICTOR_35_CODING
5,38945592,38945826,RICTOR_34_CODING
5,38946569,38946654,RICTOR_33_CODING
5,38947365,38947543,RICTOR_32_CODING
5,38949457,38949529,RICTOR_32_CODING
5,38949813,38950822,RICTOR_31_CODING
5,38952297,38952527,RICTOR_30_CODING
5,38953086,38953193,RICTOR_29_CODING
5,38953562,38953655,RICTOR_28_CODING
5,38954875,38954963,RICTOR_27_CODING
5,38955696,38955806,RICTOR_26_CODING
5,38957753,38957832,RICTOR_25_CODING
5,38958544,38958621,RICTOR_24_CODING
5,38958768,38958933,RICTOR_23_CODING
5,38959296,38959423,RICTOR_22_CODING
5,38959880,38960080,RICTOR_21_CODING
5,38960499,38960635,RICTOR_20_CODING
5,38962416,38962463,RICTOR_19_CODING
5,38962586,38962688,RICTOR_18_CODING
5,38962977,38963143,RICTOR_17_CODING
5,38964893,38964994,RICTOR_16_CODING
5,38966742,38966823,RICTOR_15_CODING
5,38967262,38967329,RICTOR_14_CODING
5,38967438,38967529,RICTOR_13_CODING
5,38968044,38968132,RICTOR_12_CODING
5,38971978,38972061,RICTOR_11_CODING
5,38975638,38975706,RICTOR_10_CODING
5,38978684,38978752,RICTOR_9_CODING
5,38981968,38982138,RICTOR_8_CODING
5,38991050,38991177,RICTOR_7_CODING
5,38996920,38996984,RICTOR_6_CODING
5,39002636,39002768,RICTOR_5_CODING
5,39003659,39003724,RICTOR_4_CODING
5,39021140,39021238,RICTOR_3_CODING
5,39074212,39074260,RICTOR_2_CODING
5,39074430,39074510,RICTOR_1_CODING
5,44303645,44305294,FGF10_3_CODING
5,44310528,44310632,FGF10_2_CODING
5,44388459,44389158,FGF10_1_CODING
5,44389249,44389808,FGF10_1_CODING
5,56111400,56111882,MAP3K1_1_CODING
5,56152426,56152577,MAP3K1_2_CODING
5,56155541,56155742,MAP3K1_3_CODING
5,56160560,56160761,MAP3K1_4_CODING
5,56161166,56161283,MAP3K1_5_CODING
5,56161655,56161804,MAP3K1_6_CODING
5,56167736,56167858,MAP3K1_7_CODING
5,56168467,56168549,MAP3K1_8_CODING
5,56168651,56168832,MAP3K1_9_CODING
5,56170858,56171137,MAP3K1_10_CODING
5,56174806,56174928,MAP3K1_11_CODING
5,56176537,56176629,MAP3K1_12_CODING
5,56176909,56177099,MAP3K1_13_CODING
5,56177396,56178693,MAP3K1_14_CODING
5,56179353,56179506,MAP3K1_15_CODING
5,56180490,56180653,MAP3K1_16_CODING
5,56181758,56181890,MAP3K1_17_CODING
5,56183204,56183347,MAP3K1_18_CODING
5,56184052,56184184,MAP3K1_19_CODING
5,56189357,56191979,MAP3K1_20_CODING
5,57749808,57750601,PLK2_14_CODING
5,57750737,57750848,PLK2_13_CODING
5,57751111,57751241,PLK2_12_CODING
5,57751365,57751606,PLK2_11_CODING
5,57751852,57751982,PLK2_10_CODING
5,57752318,57752416,PLK2_9_CODING
5,57752771,57752919,PLK2_8_CODING
5,57753007,57753206,PLK2_7_CODING
5,57753314,57753410,PLK2_6_CODING
5,57753910,57753998,PLK2_5_CODING
5,57754225,57754355,PLK2_4_CODING
5,57754551,57754668,PLK2_3_CODING
5,57754811,57754919,PLK2_2_CODING
5,57755516,57756087,PLK2_1_CODING
5,67511547,67511781,PIK3R1_1_CODING
5,67522117,67522837,PIK3R1_2_CODING
5,67535725,67535765,PIK3R1_1_CODING
5,67569217,67569310,PIK3R1_3_CODING
5,67569766,67569841,PIK3R1_4_CODING
5,67575429,67575561,PIK3R1_5_CODING
5,67576067,67576091,PIK3R1_1_CODING
5,67576134,67576557,PIK3R1_6_CODING
5,67576754,67576834,PIK3R1_7_CODING
5,67584195,67584579,PIK3R1_1_CODING
5,67586464,67586662,PIK3R1_1_CODING
5,67588086,67588189,PIK3R1_8_CODING
5,67588313,67588351,PIK3R1_1_CODING
5,67588395,67588557,PIK3R1_1_CODING
5,67588928,67589027,PIK3R1_9_CODING
5,67589130,67589311,PIK3R1_10_CODING
5,67589536,67589662,PIK3R1_11_CODING
5,67590363,67590506,PIK3R1_12_CODING
5,67590975,67591152,PIK3R1_13_CODING
5,67591247,67591316,PIK3R1_14_CODING
5,67591974,67592169,PIK3R1_15_CODING
5,67593239,67597649,PIK3R1_16_CODING
5,79950466,79950783,MSH3_1_CODING
5,79952229,79952350,MSH3_2_CODING
5,79960961,79961182,MSH3_3_CODING
5,79965915,79966128,MSH3_4_CODING
5,79968062,79968179,MSH3_5_CODING
5,79968559,79968677,MSH3_6_CODING
5,79970801,79970947,MSH3_7_CODING
5,79974745,79974912,MSH3_8_CODING
5,80021271,80021384,MSH3_9_CODING
5,80024669,80024784,MSH3_10_CODING
5,80037282,80037367,MSH3_11_CODING
5,80040324,80040434,MSH3_12_CODING
5,80057364,80057497,MSH3_13_CODING
5,80063751,80063939,MSH3_14_CODING
5,80064653,80064822,MSH3_15_CODING
5,80071512,80071577,MSH3_16_CODING
5,80074538,80074655,MSH3_17_CODING
5,80083383,80083491,MSH3_18_CODING
5,80088551,80088663,MSH3_19_CODING
5,80109402,80109560,MSH3_20_CODING
5,80149948,80150135,MSH3_21_CODING
5,80160631,80160761,MSH3_22_CODING
5,80168934,80169106,MSH3_23_CODING
5,80171569,80172279,MSH3_24_CODING
5,86563704,86564872,RASA1_1_CODING
5,86564977,86565104,RASA1_2_CODING
5,86626754,86626800,RASA1_2_CODING
5,86627164,86627317,RASA1_2_CODING
5,86628323,86628459,RASA1_3_CODING
5,86629083,86629154,RASA1_4_CODING
5,86633790,86633908,RASA1_5_CODING
5,86637106,86637138,RASA1_6_CODING
5,86642488,86642541,RASA1_7_CODING
5,86645030,86645181,RASA1_8_CODING
5,86648973,86649052,RASA1_9_CODING
5,86658367,86658488,RASA1_10_CODING
5,86659164,86659321,RASA1_11_CODING
5,86665629,86665717,RASA1_12_CODING
5,86667934,86668012,RASA1_13_CODING
5,86669979,86670137,RASA1_14_CODING
5,86670656,86670733,RASA1_15_CODING
5,86672209,86672382,RASA1_16_CODING
5,86672697,86672857,RASA1_17_CODING
5,86674212,86674355,RASA1_18_CODING
5,86675551,86675667,RASA1_19_CODING
5,86676325,86676412,RASA1_20_CODING
5,86679529,86679597,RASA1_21_CODING
5,86681117,86681206,RASA1_22_CODING
5,86682642,86682720,RASA1_23_CODING
5,86685209,86685344,RASA1_24_CODING
5,86686616,86687748,RASA1_25_CODING
5,112043194,112043579,APC_1_CODING
5,112073584,112073622,APC_1_CODING
5,112074028,112074157,APC_2_CODING
5,112090569,112090722,APC_2_CODING
5,112102022,112102107,APC_3_CODING
5,112102885,112103087,APC_4_CODING
5,112111325,112111434,APC_4_CODING
5,112116486,112116600,APC_5_CODING
5,112128142,112128226,APC_7_CODING
5,112136975,112137080,APC_6_CODING
5,112151191,112151290,APC_7_CODING
5,112154662,112155041,APC_8_CODING
5,112157592,112157688,APC_9_CODING
5,112159003,112159057,APC_2_CODING
5,112162804,112162944,APC_10_CODING
5,112163625,112163703,APC_11_CODING
5,112164552,112164669,APC_12_CODING
5,112170647,112170862,APC_13_CODING
5,112173249,112181936,APC_14_CODING
5,121647048,121647320,SNCAIP_1_CODING
5,121647385,121647533,SNCAIP_1_CODING
5,121647763,121647979,SNCAIP_1_CODING
5,121648261,121648615,SNCAIP_1_CODING
5,121672482,121672599,SNCAIP_2_CODING
5,121724261,121725565,SNCAIP_2_CODING
5,121726783,121726886,SNCAIP_2_CODING
5,121736680,121736821,SNCAIP_3_CODING
5,121739487,121739560,SNCAIP_3_CODING
5,121758562,121759434,SNCAIP_4_CODING
5,121761046,121761226,SNCAIP_5_CODING
5,121767663,121767777,SNCAIP_6_CODING
5,121776156,121776211,SNCAIP_5_CODING
5,121776323,121776449,SNCAIP_7_CODING
5,121779265,121779380,SNCAIP_8_CODING
5,121779780,121779890,SNCAIP_9_CODING
5,121780257,121780427,SNCAIP_8_CODING
5,121785539,121785632,SNCAIP_9_CODING
5,121786227,121787299,SNCAIP_10_CODING
5,121788619,121788690,SNCAIP_13_CODING
5,121799185,121799914,SNCAIP_11_CODING
5,131891710,131892165,RAD50_1_CODING
5,131892615,131893145,RAD50_1_CODING
5,131894975,131895059,RAD50_2_CODING
5,131911468,131911620,RAD50_3_CODING
5,131915008,131915194,RAD50_4_CODING
5,131915553,131915758,RAD50_5_CODING
5,131923253,131923382,RAD50_6_CODING
5,131923615,131923781,RAD50_7_CODING
5,131924378,131924572,RAD50_8_CODING
5,131925322,131925529,RAD50_9_CODING
5,131926915,131927098,RAD50_10_CODING
5,131927568,131927726,RAD50_11_CODING
5,131928455,131929219,RAD50_3_CODING
5,131930560,131930736,RAD50_12_CODING
5,131931264,131931502,RAD50_13_CODING
5,131938991,131939181,RAD50_14_CODING
5,131939611,131939738,RAD50_15_CODING
5,131940497,131940691,RAD50_16_CODING
5,131944306,131944417,RAD50_17_CODING
5,131944808,131944901,RAD50_18_CODING
5,131944974,131945088,RAD50_19_CODING
5,131951694,131951822,RAD50_20_CODING
5,131953761,131953986,RAD50_21_CODING
5,131972806,131972892,RAD50_22_CODING
5,131973772,131973915,RAD50_23_CODING
5,131976363,131976497,RAD50_24_CODING
5,131977869,131980313,RAD50_25_CODING
5,137946655,137946778,CTNNA1_1_CODING
5,137988752,137988811,CTNNA1_2_CODING
5,137999525,137999565,CTNNA1_1_CODING
5,138059155,138059314,CTNNA1_3_CODING
5,138088785,138088860,CTNNA1_1_CODING
5,138089106,138089199,CTNNA1_1_CODING
5,138089349,138089787,CTNNA1_1_CODING
5,138090057,138090127,CTNNA1_1_CODING
5,138090382,138090852,CTNNA1_2_CODING
5,138117611,138117718,CTNNA1_4_CODING
5,138118865,138119063,CTNNA1_5_CODING
5,138145726,138145893,CTNNA1_6_CODING
5,138147871,138147991,CTNNA1_5_CODING
5,138160218,138160488,CTNNA1_6_CODING
5,138163203,138163407,CTNNA1_7_CODING
5,138209726,138209847,CTNNA1_1_CODING
5,138210918,138211427,CTNNA1_1_CODING
5,138215883,138215977,CTNNA1_2_CODING
5,138216369,138216422,CTNNA1_3_CODING
5,138216730,138216826,CTNNA1_2_CODING
5,138221900,138221981,CTNNA1_8_CODING
5,138223178,138223331,CTNNA1_9_CODING
5,138240037,138240130,CTNNA1_10_CODING
5,138253430,138253587,CTNNA1_11_CODING
5,138260198,138260399,CTNNA1_12_CODING
5,138260944,138261096,CTNNA1_13_CODING
5,138264934,138265045,CTNNA1_14_CODING
5,138266161,138266343,CTNNA1_15_CODING
5,138266518,138266624,CTNNA1_16_CODING
5,138268266,138268401,CTNNA1_17_CODING
5,138268576,138268647,CTNNA1_17_CODING
5,138269490,138270723,CTNNA1_18_CODING
5,141971742,141975049,FGF1_4_CODING
5,141980266,141980370,FGF1_3_CODING
5,141993523,141993726,FGF1_2_CODING
5,142000861,142000907,FGF1_1_CODING
5,142023677,142023766,FGF1_1_CODING
5,142059488,142059632,FGF1_3_CODING
5,142060275,142060414,FGF1_2_CODING
5,142065078,142065237,FGF1_1_CODING
5,142065521,142065950,FGF1_1_CODING
5,142077186,142077280,FGF1_2_CODING
5,142077477,142077611,FGF1_1_CODING
5,148871759,148876423,CSNK1A1_10_CODING
5,148884408,148885158,CSNK1A1_9_CODING
5,148886589,148886696,CSNK1A1_8_CODING
5,148889441,148889516,CSNK1A1_7_CODING
5,148891356,148891435,CSNK1A1_6_CODING
5,148892632,148892784,CSNK1A1_5_CODING
5,148897356,148897440,CSNK1A1_4_CODING
5,148899852,148899951,CSNK1A1_4_CODING
5,148904607,148904734,CSNK1A1_3_CODING
5,148928890,148929076,CSNK1A1_3_CODING
5,148929637,148929862,CSNK1A1_2_CODING
5,148930404,148931007,CSNK1A1_1_CODING
5,149432853,149433787,CSF1R_22_CODING
5,149433884,149433993,CSF1R_21_CODING
5,149434799,149434899,CSF1R_20_CODING
5,149435588,149435700,CSF1R_19_CODING
5,149435781,149435904,CSF1R_18_CODING
5,149436849,149436947,CSF1R_17_CODING
5,149437066,149437155,CSF1R_16_CODING
5,149439262,149439425,CSF1R_15_CODING
5,149440424,149440535,CSF1R_14_CODING
5,149441053,149441158,CSF1R_13_CODING
5,149441285,149441412,CSF1R_12_CODING
5,149447777,149447893,CSF1R_11_CODING
5,149449435,149449626,CSF1R_10_CODING
5,149449744,149449865,CSF1R_9_CODING
5,149450018,149450134,CSF1R_8_CODING
5,149452863,149453056,CSF1R_7_CODING
5,149456838,149456998,CSF1R_6_CODING
5,149457674,149457811,CSF1R_5_CODING
5,149459614,149459899,CSF1R_4_CODING
5,149460329,149460587,CSF1R_3_CODING
5,149465941,149466170,CSF1R_2_CODING
5,149492823,149492935,CSF1R_1_CODING
5,149493399,149495509,PDGFRB_23_CODING
5,149497180,149497413,PDGFRB_22_CODING
5,149498309,149498415,PDGFRB_21_CODING
5,149499029,149499129,PDGFRB_20_CODING
5,149499574,149499686,PDGFRB_19_CODING
5,149500450,149500573,PDGFRB_18_CODING
5,149500766,149500885,PDGFRB_17_CODING
5,149501442,149501603,PDGFRB_16_CODING
5,149502604,149502764,PDGFRB_15_CODING
5,149503812,149503923,PDGFRB_14_CODING
5,149504289,149504394,PDGFRB_13_CODING
5,149505007,149505140,PDGFRB_12_CODING
5,149506082,149506177,PDGFRB_11_CODING
5,149509319,149509531,PDGFRB_10_CODING
5,149510101,149510225,PDGFRB_9_CODING
5,149511541,149511657,PDGFRB_8_CODING
5,149512312,149512505,PDGFRB_7_CODING
5,149513148,149513323,PDGFRB_6_CODING
5,149513443,149513571,PDGFRB_5_CODING
5,149514312,149514579,PDGFRB_4_CODING
5,149515117,149515441,PDGFRB_3_CODING
5,149516570,149516616,PDGFRB_2_CODING
5,149516962,149517000,PDGFRB_1_CODING
5,149534959,149535423,PDGFRB_1_CODING
5,149781199,149782188,CD74_6_CODING
5,149782683,149782875,CD74_7_CODING
5,149784242,149784330,CD74_6_CODING
5,149784647,149784743,CD74_5_CODING
5,149785821,149785884,CD74_4_CODING
5,149786443,149786523,CD74_3_CODING
5,149786714,149786887,CD74_2_CODING
5,149792187,149792492,CD74_1_CODING
5,161112562,161113033,GABRA6_1_CODING
5,161113235,161113354,GABRA6_2_CODING
5,161113941,161114009,GABRA6_3_CODING
5,161114485,161114567,GABRA6_1_CODING
5,161115954,161116175,GABRA6_4_CODING
5,161116259,161116342,GABRA6_5_CODING
5,161116566,161116785,GABRA6_6_CODING
5,161117206,161117359,GABRA6_7_CODING
5,161118946,161119206,GABRA6_8_CODING
5,161128503,161129598,GABRA6_9_CODING
5,170814119,170814238,NPM1_1_CODING
5,170814651,170815010,NPM1_2_CODING
5,170817054,170817134,NPM1_3_CODING
5,170818308,170818428,NPM1_4_CODING
5,170818709,170818803,NPM1_5_CODING
5,170819713,170819820,NPM1_6_CODING
5,170819917,170819982,NPM1_7_CODING
5,170827156,170827214,NPM1_8_CODING
5,170827842,170827929,NPM1_9_CODING
5,170832305,170832407,NPM1_10_CODING
5,170833400,170834129,NPM1_10_CODING
5,170834703,170834778,NPM1_11_CODING
5,170837530,170838141,NPM1_12_CODING
5,176513886,176514078,FGFR4_1_CODING
5,176514419,176514636,FGFR4_1_CODING
5,176515239,176515515,FGFR4_2_CODING
5,176516550,176516694,FGFR4_2_CODING
5,176517390,176517654,FGFR4_3_CODING
5,176517745,176517826,FGFR4_4_CODING
5,176517938,176518105,FGFR4_5_CODING
5,176518685,176518809,FGFR4_6_CODING
5,176519321,176519512,FGFR4_7_CODING
5,176519646,176519785,FGFR4_8_CODING
5,176520138,176520332,FGFR4_9_CODING
5,176520332,176520552,FGFR4_10_CODING
5,176520654,176520776,FGFR4_11_CODING
5,176522330,176522441,FGFR4_12_CODING
5,176522533,176522724,FGFR4_13_CODING
5,176523057,176523180,FGFR4_14_CODING
5,176523287,176523358,FGFR4_15_CODING
5,176523604,176523742,FGFR4_16_CODING
5,176524292,176524398,FGFR4_17_CODING
5,176524527,176525145,FGFR4_18_CODING
5,176560079,176560155,NSD1_1_CODING
5,176560600,176560635,NSD1_1_CODING
5,176560925,176560953,NSD1_1_CODING
5,176561173,176561246,NSD1_1_CODING
5,176562087,176563031,NSD1_2_CODING
5,176563873,176564405,NSD1_4_CODING
5,176618884,176619020,NSD1_4_CODING
5,176631120,176631293,NSD1_5_CODING
5,176636636,176639196,NSD1_6_CODING
5,176662821,176662946,NSD1_6_CODING
5,176665237,176665508,NSD1_7_CODING
5,176666756,176666866,NSD1_8_CODING
5,176671195,176671271,NSD1_9_CODING
5,176673678,176673797,NSD1_10_CODING
5,176675181,176675325,NSD1_11_CODING
5,176678730,176678854,NSD1_12_CODING
5,176683951,176684152,NSD1_13_CODING
5,176686989,176687169,NSD1_14_CODING
5,176692465,176692712,NSD1_1_CODING
5,176692727,176692810,NSD1_1_CODING
5,176693337,176693730,NSD1_1_CODING
5,176694562,176694719,NSD1_15_CODING
5,176696602,176696808,NSD1_16_CODING
5,176700672,176700785,NSD1_17_CODING
5,176707565,176707835,NSD1_18_CODING
5,176709465,176709582,NSD1_19_CODING
5,176710787,176710929,NSD1_20_CODING
5,176715819,176715926,NSD1_21_CODING
5,176718954,176719159,NSD1_22_CODING
5,176720832,176727216,NSD1_23_CODING
5,176938577,176938928,DDX41_16_CODING
5,176939096,176939207,DDX41_15_CODING
5,176939322,176939394,DDX41_14_CODING
5,176939496,176939646,DDX41_13_CODING
5,176939780,176939877,DDX41_12_CODING
5,176940011,176940083,DDX41_11_CODING
